project name,AGE,noFiles,LoC,LoCbyFiles,noCommits,noPRs,noMergedPRs,poMergedPRs,noRejectedPRs,poRejectedPRs,ICT,PRT,IPRT,IMPRT,PoMPRTW,MICT,MPRT,MIPRT,MIMPRT,poMMPRTW,noCommiters,noPRsDF,poPRsDF,forks,commitsByPR,commentsByPR,changedFilesByPR,additionsByPR,deletionsByPR,target
mrjob,3152,279,51033,182.91397849462365,3822,841,579,0.6884661117717004,248,0.29488703923900117,19.718611111111112,8,89.61277777777778,129.72611111111112,0.44411172553861233,0.4305555555555556,2,40.9375,45.51638888888889,0.4,149,698,82.99643281807371,609,12.438763376932224,1.66230677764566,7.451843043995244,271.80618311533885,148.0856123662307,CP
Crafty,3130,155,36413,234.9225806451613,1751,705,432,0.6127659574468085,260,0.36879432624113473,39.86944444444444,24,99.0225,154.6472222222222,0.23681295270277336,2.893611111111111,0,29.938055555555557,22.9975,0.047619047619047616,157,580,82.26950354609929,565,2.4184397163120566,2.872340425531915,4.046808510638298,245.18581560283687,128.0212765957447,NCP
vumi,3119,444,71523,161.08783783783784,7628,826,562,0.6803874092009685,242,0.2929782082324455,7.848333333333334,9,66.12055555555555,96.41166666666666,0.33152259895128555,0.3188888888888889,0,22.523055555555555,23.2025,0.3076923076923077,42,820,99.27360774818402,132,6.100484261501211,2.681598062953995,5.019370460048426,157.20702179176754,81.94915254237289,CP
spring-amqp,3117,658,80217,121.91033434650456,2339,731,281,0.3844049247606019,438,0.5991792065663475,33.41694444444445,2,68.48944444444444,177.57555555555555,0.3271460149046356,0.7311111111111112,1,28.810277777777777,53.74638888888889,0.25,93,1,0.13679890560875513,585,1.8481532147742818,2.2599179206566347,10.288645690834473,184.92065663474693,91.3953488372093,NCP
shinken,3111,712,68202,95.78932584269663,6098,733,376,0.5129604365620737,331,0.451568894952251,14.195277777777777,17,97.34361111111112,175.67055555555555,0.2320435162510658,0.8894444444444445,0,26.14388888888889,25.014444444444443,0.09090909090909091,211,711,96.99863574351978,340,4.242837653478854,2.6821282401091406,15.320600272851296,540.7612551159618,403.8744884038199,NCP
SonataPageBundle,3098,342,52022,152.11111111111111,2176,774,452,0.5839793281653747,310,0.4005167958656331,34.147222222222226,31,88.77333333333334,151.8825,0.22645246071971745,4.351111111111111,0,37.444722222222225,52.08111111111111,0.16666666666666666,176,0,0.0,210,2.7842377260981914,2.1421188630490957,8.257105943152455,126.37726098191214,44.19896640826873,NCP
pry,3097,231,23213,100.4891774891775,3943,714,452,0.6330532212885154,252,0.35294117647058826,17.973055555555554,26,99.98305555555555,157.81472222222223,0.22921390384712062,0.2263888888888889,0,30.57,27.21361111111111,0.09090909090909091,214,695,97.3389355742297,609,13.53781512605042,2.4439775910364148,6.610644257703081,176.30672268907563,74.58683473389355,NCP
rstudio,3097,5665,1001052,176.7082082965578,23321,2377,1728,0.7269667648296172,605,0.25452250736222126,3.0825,4,30.243055555555557,37.16611111111111,0.42437773494963965,0.3775,0,6.102222222222222,5.254722222222222,0.4827586206896552,108,0,0.0,964,4.473285654185949,1.4354228018510728,9.432057214976862,358.4438367690366,135.41018090029448,CP
components,3096,1328,63661,47.9375,8735,1412,1118,0.7917847025495751,258,0.18271954674220964,3.4994444444444444,7,20.905,25.864722222222223,0.48172337323890524,0.39,4,4.961111111111111,5.638333333333334,0.5,74,698,49.43342776203966,42,0.5453257790368272,0.7684135977337111,8.072946175637394,178.19688385269123,127.25070821529745,NCP
django-oscar,3096,1199,497741,415.1301084236864,5241,908,344,0.3788546255506608,539,0.5936123348017621,13.151944444444444,19,37.56472222222222,199.73666666666668,0.17722080005891147,0.38972222222222225,0,16.711944444444445,25.22972222222222,0.125,185,814,89.64757709251101,2069,3.8491189427312777,1.801762114537445,10.780837004405287,564.6090308370044,274.11233480176213,CP
movabletype,3075,4624,1841249,398.19398788927333,9650,932,828,0.8884120171673819,64,0.06866952789699571,7.516666666666667,12,77.28972222222222,86.93305555555555,0.20243954241773918,0.5702777777777778,0,3.365,2.919722222222222,0.0,47,25,2.682403433476395,114,4.944206008583691,0.17489270386266095,14.90343347639485,2737.6491416309013,3231.8723175965665,CP
sonarqube,3068,10157,780590,76.85241705227922,56488,3163,1686,0.5330382548213721,1394,0.4407208346506481,1.0944444444444446,5,19.258333333333333,26.03472222222222,0.17880659114858055,0.0,2,1.9925,2.2594444444444446,0.0,140,2413,76.28833386025924,1666,10.837496048055643,1.0651280429971546,53.71704078406576,1601.7600379386658,1129.5836231425862,NCP
nilearn,3064,581,102806,176.94664371772805,6026,944,432,0.4576271186440678,442,0.4682203389830508,8.642222222222221,31,55.14972222222222,120.51638888888888,0.12691864936718342,0.3616666666666667,0,22.004166666666666,18.22833333333333,0.05,121,9,0.9533898305084746,516,10.84427966101695,7.669491525423729,5.444915254237288,228.239406779661,73.27966101694915,CP
Silverpeas-Core,3042,8719,791400,90.767289826815,6386,976,574,0.5881147540983607,375,0.38422131147540983,13.777222222222223,8,74.38472222222222,125.8125,0.3324324770451881,1.4072222222222222,0,29.955277777777777,28.357222222222223,0.3076923076923077,37,567,58.09426229508197,30,5.056352459016393,0.5584016393442623,55.5655737704918,2978.4170081967213,1662.1752049180327,CP
infusion,3041,678,100943,148.8834808259587,3065,951,612,0.6435331230283912,310,0.32597266035751843,29.259722222222223,21,75.50555555555556,117.64194444444445,0.23321411656186808,2.1225,0,26.10527777777778,23.947777777777777,0.17647058823529413,51,7,0.7360672975814931,97,7.167192429022082,2.4079915878023135,12.802313354363827,387.67087276551,335.93480546792847,CP
CouchPotatoServer,3036,907,147654,162.7938257993385,4205,749,180,0.24032042723631508,551,0.7356475300400535,9.805833333333334,8,54.79888888888889,192.11916666666667,0.13084628078886887,0.5752777777777778,3,21.85,25.433888888888887,0.0,317,250,33.37783711615487,1257,10.700934579439252,2.7236315086782374,11.751668891855807,933.2443257676903,513.5580774365822,NCP
ServiceStack,3035,6694,757993,113.23468778010158,9000,834,595,0.7134292565947242,231,0.27697841726618705,10.167222222222222,3,86.295,118.89916666666667,0.45412730731836204,1.0416666666666667,0,30.200555555555557,31.987222222222222,0.5,336,0,0.0,1627,4.822541966426859,1.8513189448441247,11.731414868105515,566.304556354916,755.5911270983213,NCP
gensim,3032,421,81329,193.18052256532067,3077,932,653,0.7006437768240343,248,0.26609442060085836,20.599722222222223,31,49.348055555555554,39.43277777777778,0.1411564260909817,1.2361111111111112,47,15.66,11.548333333333334,0.058823529411764705,338,915,98.17596566523605,4332,11.399141630901287,4.621244635193133,13.11266094420601,4076.6008583690987,1105.5729613733906,CP
droolsjbpm-integration,3028,3284,302358,92.0700365408039,2374,987,816,0.8267477203647416,132,0.1337386018237082,11.427222222222222,8,29.179166666666667,23.7525,0.3460728592116312,1.4808333333333332,0,6.753055555555555,8.106111111111112,0.4,92,5,0.5065856129685917,564,2.6261398176291793,3.0395136778115504,12.304964539007091,701.5592705167173,143.3353596757852,NCP
monolog,3025,234,18079,77.26068376068376,2145,764,320,0.418848167539267,404,0.5287958115183246,33.47972222222222,43,94.52666666666667,214.18333333333334,0.15901001587829816,0.7172222222222222,19,48.20916666666667,22.886944444444445,0.0,511,0,0.0,1872,2.9594240837696337,2.7068062827225132,1.9109947643979057,41.082460732984295,10.989528795811518,NCP
lantern,3025,3810,761540,199.87926509186352,9648,848,258,0.30424528301886794,566,0.6674528301886793,7.303333333333334,6,75.97555555555556,246.32222222222222,0.16591860017832616,0.33055555555555555,0,10.395277777777778,16.692222222222224,0.0,70,197,23.2311320754717,11548,11.788915094339623,2.6922169811320753,49.04009433962264,5582.018867924528,4887.7865566037735,CP
nodegit,3024,492,176873,359.4979674796748,4193,748,275,0.36764705882352944,420,0.5614973262032086,95.12388888888889,14,69.45111111111112,188.94194444444446,0.18924304906156256,0.22305555555555556,0,19.858055555555556,22.668055555555554,0.047619047619047616,161,733,97.99465240641712,727,5.938502673796791,2.443850267379679,39.9879679144385,6483.2713903743315,3257.5267379679144,NCP
libgit2sharp,3016,423,43591,103.05200945626477,4881,895,301,0.33631284916201115,567,0.6335195530726258,15.17388888888889,80,80.22,236.37416666666667,0.08710141360119404,0.2075,3,27.365833333333335,48.5275,0.019230769230769232,160,173,19.329608938547484,853,3.654748603351955,6.921787709497207,11.406703910614524,228.95977653631286,176.48826815642457,CP
guzzle,3014,105,14026,133.58095238095237,3135,831,394,0.4741275571600481,375,0.45126353790613716,21.54083333333333,17,81.26444444444445,168.82611111111112,0.2469635098906282,1.8033333333333332,1,39.6025,49.483333333333334,0.15789473684210525,504,792,95.30685920577618,2383,1.8808664259927799,2.4464500601684716,4.389891696750903,105.67388688327317,59.1179302045728,CP
django-rest-framework,3012,386,72707,188.36010362694302,1932,916,561,0.6124454148471615,284,0.31004366812227074,24.869166666666665,23,45.275277777777774,33.56444444444445,0.1379148869424344,1.6775,2,12.280555555555555,10.221944444444444,0.0,504,905,98.7991266375546,6511,2.032751091703057,2.9268558951965065,4.036026200873362,165.50545851528383,33.13973799126637,CP
nucore-open,3010,2455,185189,75.43340122199592,11759,1604,1072,0.6683291770573566,499,0.3110972568578554,5.526666666666666,3,34.14083333333333,50.971944444444446,0.5214213449314695,0.22138888888888889,0,14.576944444444445,6.625555555555556,0.6,39,1558,97.13216957605985,25,4.110349127182045,1.1938902743142146,9.325436408977556,171.74002493765585,62.29613466334165,CP
symfony-standard,3008,24,1507,62.791666666666664,1773,749,276,0.3684913217623498,461,0.6154873164218959,40.66083333333333,25,93.43972222222223,234.09833333333333,0.1151422560657989,4.908055555555555,58,40.25388888888889,52.4025,0.0,317,8,1.0680907877169559,1170,2.1415220293724966,3.3871829105473967,2.192256341789052,47.77303070761015,19.284379172229638,NCP
mocha,3007,466,77155,165.568669527897,3920,970,403,0.4154639175257732,502,0.5175257731958763,16.615833333333335,63,65.66305555555556,102.13555555555556,0.06218446275466252,0.2791666666666667,1,22.3375,22.18777777777778,0.0,456,929,95.77319587628867,3000,3.051546391752577,5.821649484536082,4.545360824742268,266.6814432989691,236.68453608247424,CP
OpenShadingLanguage,3004,675,135025,200.03703703703704,1743,892,575,0.6446188340807175,296,0.33183856502242154,41.27194444444444,14,80.61944444444444,125.07138888888889,0.3212460360856493,12.654166666666667,3,37.61,47.63194444444444,0.2857142857142857,62,6,0.672645739910314,336,1.6771300448430493,2.4091928251121075,7.254484304932736,158.30269058295963,80.23206278026906,NCP
Haraka,3004,281,26016,92.58362989323844,2114,845,579,0.685207100591716,251,0.29704142011834317,22.641944444444444,8,55.204166666666666,54.85194444444444,0.3003635174649076,0.725,2,10.518055555555556,7.660833333333334,0.16666666666666666,138,817,96.68639053254438,629,3.578698224852071,2.3337278106508874,4.70887573964497,82.49704142011835,138.85325443786982,NCP
Glowstone,2994,1405,94279,67.10249110320285,4644,721,435,0.6033287101248266,251,0.34812760055478503,14.96111111111111,87,96.36638888888889,159.2463888888889,0.11255509784081856,0.22416666666666665,0,8.456666666666667,4.019722222222223,0.0,137,387,53.6754507628294,278,5.414701803051318,1.3883495145631068,9.059639389736477,540.24826629681,59.213592233009706,NCP
residualvm,2994,2418,532161,220.08312655086849,4048,714,377,0.5280112044817927,313,0.438375350140056,21.057222222222222,15,100.45027777777779,187.3202777777778,0.24621468142506397,0.9361111111111111,1,22.657777777777778,28.289166666666667,0.0,88,713,99.85994397759103,112,4.130252100840337,2.264705882352941,6.627450980392157,256.4579831932773,89.40336134453781,NCP
openelisglobal-core,2977,2288,398771,174.28802447552448,1637,758,522,0.6886543535620053,233,0.3073878627968338,30.900277777777777,0,66.67444444444445,96.81861111111111,0.6755373673826774,0.4627777777777778,0,6.516388888888889,17.38111111111111,0.7777777777777778,15,603,79.55145118733509,76,5.587071240105541,0.06860158311345646,15.344327176781002,1870.9248021108178,735.1121372031662,NCP
MonoGame,2976,1471,153777,104.53908905506458,1871,866,561,0.6478060046189377,219,0.2528868360277136,27.10611111111111,79,58.559444444444445,43.94222222222223,0.07100385658754509,2.9586111111111113,0,17.330555555555556,10.535833333333333,0.0,162,850,98.15242494226328,2688,7.113163972286374,5.401847575057737,14.337182448036952,872.4907621247113,297.58198614318707,CP
pupesoft,2971,947,395996,418.1583949313622,38858,3945,2266,0.5743979721166033,1570,0.3979721166032953,2.8538888888888887,10,17.330277777777777,29.97388888888889,0.4122135544257583,0.2063888888888889,1,2.8441666666666667,2.7655555555555558,0.45161290322580644,34,3582,90.79847908745246,24,19.10367553865653,0.1302915082382763,5.966032953105197,501.02915082382765,352.9467680608365,CP
Rock,2969,12044,1795529,149.08078711391565,19196,921,609,0.6612377850162866,294,0.31921824104234525,2.6619444444444444,17,51.073055555555555,77.09027777777777,0.2424151189521854,0.4011111111111111,7,21.026944444444446,2.7402777777777776,0.2,97,894,97.06840390879479,314,9.968512486427796,1.0499457111834962,17.735070575461457,3463.2388707926166,1775.456026058632,CP
julia,2962,1360,421252,309.74411764705883,82804,15498,8861,0.5717511937024132,5692,0.3672731965414892,0.8547222222222223,23,4.248611111111111,7.426388888888889,0.28962489647811035,0.1597222222222222,0,2.048611111111111,2.125277777777778,0.29333333333333333,1248,15107,97.47709381855724,4895,4.35901406633114,6.043166860240031,5.855207123499806,187.52761646664086,148.53497225448444,CP
osgjs,2955,481,100988,209.95426195426197,6711,844,406,0.48104265402843605,423,0.5011848341232228,10.63888888888889,6,78.12222222222222,132.61055555555555,0.3736394426885347,0.0,21,22.7025,25.66583333333333,0.3333333333333333,41,338,40.047393364928915,201,3.3578199052132702,0.9893364928909952,11.385071090047393,2149.233412322275,821.8483412322275,CP
WordPress-Coding-Standards,2951,250,24483,97.932,3153,856,613,0.7161214953271028,216,0.2523364485981308,17.208333333333332,16,62.12305555555555,85.30277777777778,0.25030826748643814,0.49444444444444446,28,15.68361111111111,9.023888888888889,0.15384615384615385,70,798,93.22429906542055,454,4.825934579439252,2.02803738317757,6.6985981308411215,169.09929906542055,81.9964953271028,CP
bitcoinjs-lib,2949,150,34154,227.69333333333333,4422,700,303,0.4328571428571429,376,0.5371428571428571,15.409166666666666,18,92.65083333333334,213.9152777777778,0.1500928812857659,0.06111111111111111,2,19.8925,29.86777777777778,0.0625,125,665,95.0,1973,3.507142857142857,3.704285714285714,5.287142857142857,213.62428571428572,142.32857142857142,NCP
DGtal,2947,1319,186249,141.20470053070508,4534,935,610,0.6524064171122995,301,0.32192513368983955,17.871111111111112,13,75.5625,115.69861111111112,0.289861584271186,1.1083333333333334,0,26.2525,21.6325,0.2,57,934,99.89304812834224,98,10.335828877005348,3.816042780748663,14.128342245989305,2330.3005347593585,320.97112299465243,NCP
puppetlabs-firewall,2946,78,14722,188.74358974358975,1473,721,332,0.4604715672676838,366,0.507628294036061,45.651111111111106,22,93.99583333333334,203.93722222222223,0.1954847621537916,5.118055555555555,0,32.628055555555555,68.635,0.09090909090909091,239,0,0.0,449,1.9306518723994452,1.80998613037448,3.5700416088765605,75.23439667128987,37.74618585298197,NCP
Addon-Tests,2942,2,18,9.0,2171,910,719,0.7901098901098901,189,0.2076923076923077,33.08416666666667,3,75.59416666666667,78.62694444444445,0.5247519567924452,1.7475,0,15.70138888888889,15.95,0.5806451612903226,75,357,39.23076923076923,194,1.8373626373626373,0.9406593406593406,1.3076923076923077,20.517582417582418,16.072527472527472,CP
SonataUserBundle,2936,211,21207,100.50710900473933,1637,711,413,0.5808720112517581,285,0.4008438818565401,42.08583333333333,34,96.89777777777778,165.36055555555555,0.2662860279354294,6.153611111111111,0,39.59027777777778,41.5925,0.18181818181818182,276,0,0.0,494,2.8832630098452885,2.3037974683544302,5.627285513361462,91.41631504922644,37.92686357243319,NCP
glue,2935,413,37226,90.13559322033899,4186,916,523,0.5709606986899564,351,0.38318777292576417,16.700833333333332,18,66.42944444444444,116.33638888888889,0.2645330091868715,0.5858333333333333,0,18.22888888888889,17.140555555555554,0.13636363636363635,49,8,0.8733624454148471,149,3.962882096069869,1.4137554585152838,7.463973799126638,173.74781659388645,118.12882096069869,NCP
Essentials,2934,410,56633,138.12926829268292,3767,781,274,0.3508322663252241,487,0.6235595390524968,18.25888888888889,16,85.67222222222222,100.25083333333333,0.10215884158763136,0.5208333333333334,5,13.151666666666667,26.02166666666667,0.0,204,260,33.29065300896287,1373,95.33418693982074,1.265044814340589,29.97695262483995,2258.1728553137004,1088.1997439180539,NCP
